# BLASTP 2.9.0+
# Query: EDEG_00001-t26_1-p1 | transcript=EDEG_00001-t26_1 | gene=EDEG_00001 | organism=Edhazardia_aedis_USNM_41457 | gene_product=hypothetical protein | transcript_product=hypothetical protein | location=AFBI03000001:5447-6043(+) | protein_length=198 | sequence_SO=contig | SO=protein_coding | is_pseudo=false
# Database: Saccharomyces_cerevisiae_S288C.faa
# 0 hits found
# BLASTP 2.9.0+
# Query: EDEG_00002-t26_1-p1 | transcript=EDEG_00002-t26_1 | gene=EDEG_00002 | organism=Edhazardia_aedis_USNM_41457 | gene_product=hypothetical protein | transcript_product=hypothetical protein | location=AFBI03000001:14636-18244(-) | protein_length=1202 | sequence_SO=contig | SO=protein_coding | is_pseudo=false
# Database: Saccharomyces_cerevisiae_S288C.faa
# 0 hits found
# BLASTP 2.9.0+
# Query: EDEG_00003-t26_1-p1 | transcript=EDEG_00003-t26_1 | gene=EDEG_00003 | organism=Edhazardia_aedis_USNM_41457 | gene_product=hypothetical protein | transcript_product=hypothetical protein | location=AFBI03000001:18372-21566(-) | protein_length=1064 | sequence_SO=contig | SO=protein_coding | is_pseudo=false
# Database: Saccharomyces_cerevisiae_S288C.faa
# Fields: query acc.ver, subject acc.ver, % identity, alignment length, mismatches, gap opens, q. start, q. end, s. start, s. end, evalue, bit score
# 1 hits found
EDEG_00605-t26_1-p1	NP_011554.3	28.431	204	124	8	954	1150	126	314	7.59e-13	69.3
EDEG_00605-t26_1-p1	NP_011335.1	24.918	305	152	11	791	1063	25	284	8.01e-13	70.9
EDEG_00605-t26_1-p1	NP_010795.3	36.538	104	62	2	951	1053	136	236	8.19e-13	70.9
EDEG_00605-t26_1-p1	NP_015121.1	37.383	107	60	3	959	1064	181	281	1.31e-12	68.9
EDEG_00605-t26_1-p1	NP_012755.1	39.560	91	48	3	959	1048	199	283	1.63e-12	68.6
EDEG_00605-t26_1-p1	NP_012371.2	39.560	91	48	3	959	1048	198	282	1.93e-12	68.6
EDEG_00605-t26_1-p1	NP_015487.1	28.022	182	109	4	948	1107	172	353	2.06e-12	69.3
EDEG_00605-t26_1-p1	NP_012783.1	35.345	116	66	4	949	1061	284	393	2.19e-12	68.9
EDEG_00605-t26_1-p1	NP_011856.1	34.951	103	63	3	946	1047	714	813	2.90e-12	68.9
EDEG_00605-t26_1-p1	NP_012821.2	32.773	119	74	3	952	1068	220	334	2.90e-12	69.3
EDEG_00605-t26_1-p1	NP_010765.3	38.614	101	58	3	949	1048	155	252	3.07e-12	68.6
EDEG_00605-t26_1-p1	NP_009907.2	33.094	139	82	5	911	1048	99	227	5.11e-12	68.6
EDEG_00605-t26_1-p1	NP_009584.1	42.105	95	45	4	962	1047	268	361	7.60e-12	67.0
EDEG_00605-t26_1-p1	NP_009833.1	30.256	195	90	8	953	1143	123	275	1.11e-11	66.6
EDEG_00605-t26_1-p1	NP_010067.1	26.316	209	125	5	951	1149	464	653	1.35e-11	66.6
EDEG_00605-t26_1-p1	NP_013822.1	38.947	95	54	3	954	1047	450	541	1.39e-11	66.6
EDEG_00605-t26_1-p1	NP_010569.3	33.607	122	68	3	951	1059	815	936	1.50e-11	67.0
EDEG_00605-t26_1-p1	NP_015172.1	32.283	127	66	5	949	1058	297	420	2.14e-11	66.2
EDEG_00605-t26_1-p1	NP_010204.1	34.127	126	72	5	943	1061	260	381	2.57e-11	65.5
EDEG_00605-t26_1-p1	NP_010259.1	34.646	127	75	4	926	1047	386	509	2.60e-11	65.9
EDEG_00605-t26_1-p1	NP_014513.1	38.053	113	64	4	943	1053	145	253	2.77e-11	64.7
EDEG_00605-t26_1-p1	NP_013714.1	37.255	102	58	4	954	1052	187	285	3.01e-11	65.5
EDEG_00605-t26_1-p1	NP_012796.1	37.719	114	61	6	954	1063	453	560	3.02e-11	65.5
EDEG_00605-t26_1-p1	NP_014704.1	29.412	187	109	6	936	1102	129	312	3.39e-11	63.9
EDEG_00605-t26_1-p1	NP_013214.1	34.234	111	66	3	954	1063	127	231	5.38e-11	64.3
EDEG_00605-t26_1-p1	NP_013197.1	32.593	135	72	5	955	1078	232	358	6.23e-11	64.7
EDEG_00605-t26_1-p1	NP_011566.1	36.364	121	54	7	941	1044	104	218	6.33e-11	63.5
EDEG_00605-t26_1-p1	NP_012229.1	27.545	167	100	6	954	1102	178	341	7.03e-11	63.5
EDEG_00605-t26_1-p1	NP_012429.1	24.490	245	136	6	942	1154	164	391	7.34e-11	64.3
EDEG_00605-t26_1-p1	NP_011357.1	28.571	140	68	5	946	1058	234	368	1.08e-10	63.5
EDEG_00605-t26_1-p1	NP_012761.1	25.116	215	138	8	949	1158	131	327	1.45e-10	62.8
EDEG_00605-t26_1-p1	NP_010407.1	33.594	128	66	5	962	1078	260	379	1.52e-10	63.5
EDEG_00605-t26_1-p1	NP_014019.1	29.771	131	53	4	955	1048	164	292	1.73e-10	62.8
EDEG_00605-t26_1-p1	NP_010182.1	33.884	121	56	4	949	1049	306	422	2.67e-10	62.0
EDEG_00605-t26_1-p1	NP_014445.1	30.233	129	63	5	954	1056	604	731	5.02e-10	61.6
EDEG_00605-t26_1-p1	NP_014528.1	39.216	102	51	4	954	1047	483	581	6.18e-10	61.2
EDEG_00605-t26_1-p1	NP_009411.2	35.955	89	50	3	954	1041	129	211	6.20e-10	61.6
EDEG_00605-t26_1-p1	NP_015184.1	36.364	99	59	3	951	1047	155	251	8.33e-10	61.2
EDEG_00605-t26_1-p1	NP_014092.1	31.897	116	74	2	943	1056	136	248	1.56e-09	59.3
EDEG_00605-t26_1-p1	NP_013859.1	31.387	137	79	6	932	1061	128	256	1.56e-09	59.3
EDEG_00605-t26_1-p1	NP_015115.1	32.432	111	68	5	954	1061	210	316	1.71e-09	58.9
EDEG_00605-t26_1-p1	NP_014876.1	39.394	99	56	3	951	1047	155	251	1.87e-09	59.7
EDEG_00605-t26_1-p1	NP_012394.1	31.884	138	77	7	945	1075	470	597	3.38e-09	58.9
EDEG_00605-t26_1-p1	NP_011950.1	28.571	112	65	4	948	1049	184	290	4.01e-09	58.9
EDEG_00605-t26_1-p1	NP_012370.1	27.928	222	107	10	944	1152	659	840	4.46e-09	58.5
EDEG_00605-t26_1-p1	NP_014216.1	32.500	120	70	3	952	1068	542	653	5.77e-09	58.2
EDEG_00605-t26_1-p1	NP_009934.1	34.694	98	61	3	951	1045	429	526	6.67e-09	57.8
EDEG_00605-t26_1-p1	NP_010175.1	35.088	114	70	3	948	1060	106	216	2.12e-08	55.1
EDEG_00605-t26_1-p1	NP_012593.3	26.638	229	120	10	943	1149	360	562	2.80e-08	56.2
EDEG_00605-t26_1-p1	NP_010533.1	24.398	332	181	14	780	1068	4	308	9.44e-08	53.9
EDEG_00605-t26_1-p1	NP_015120.1	30.769	130	74	4	939	1059	102	224	1.23e-07	53.5
EDEG_00605-t26_1-p1	NP_011946.1	27.778	162	62	7	950	1058	776	935	1.35e-07	53.9
EDEG_00605-t26_1-p1	NP_116624.1	38.000	100	51	3	950	1038	135	234	1.41e-07	53.1
EDEG_00605-t26_1-p1	NP_014996.3	34.783	115	53	5	954	1048	273	385	2.41e-07	52.8
EDEG_00605-t26_1-p1	NP_011055.3	28.571	112	55	3	962	1048	268	379	5.51e-07	52.0
EDEG_00605-t26_1-p1	NP_014245.1	27.619	105	64	3	954	1047	178	281	8.15e-07	50.8
EDEG_00605-t26_1-p1	NP_012806.1	27.419	124	70	2	947	1053	330	450	8.32e-07	50.8
EDEG_00605-t26_1-p1	NP_015299.1	28.289	152	75	5	947	1068	162	309	1.29e-06	50.4
EDEG_00605-t26_1-p1	NP_014378.1	28.571	119	73	4	948	1054	134	252	1.64e-06	50.1
EDEG_00605-t26_1-p1	NP_012003.1	27.619	105	64	3	954	1047	171	274	3.18e-06	48.9
EDEG_00605-t26_1-p1	NP_012348.1	37.662	77	43	3	967	1042	575	647	3.27e-06	49.3
EDEG_00605-t26_1-p1	NP_010267.3	42.593	54	29	1	943	994	135	188	3.92e-06	48.9
# BLASTP 2.9.0+
# Query: EDEG_00606-t26_1-p1 | transcript=EDEG_00606-t26_1 | gene=EDEG_00606 | organism=Edhazardia_aedis_USNM_41457 | gene_product=hypothetical protein | transcript_product=hypothetical protein | location=AFBI03000007:346854-347207(-) | protein_length=117 | sequence_SO=contig | SO=protein_coding | is_pseudo=false
# Database: Saccharomyces_cerevisiae_S288C.faa
# 0 hits found
# BLASTP 2.9.0+
# Query: EDEG_00607-t26_1-p1 | transcript=EDEG_00607-t26_1 | gene=EDEG_00607 | organism=Edhazardia_aedis_USNM_41457 | gene_product=hypothetical protein | transcript_product=hypothetical protein | location=AFBI03000007:348366-350864(-) | protein_length=832 | sequence_SO=contig | SO=protein_coding | is_pseudo=false
# Database: Saccharomyces_cerevisiae_S288C.faa
# 0 hits found
# BLASTP 2.9.0+
# Query: EDEG_00608-t26_1-p1 | transcript=EDEG_00608-t26_1 | gene=EDEG_00608 | organism=Edhazardia_aedis_USNM_41457 | gene_product=hypothetical protein | transcript_product=hypothetical protein | location=AFBI03000007:352164-352544(-) | protein_length=126 | sequence_SO=contig | SO=protein_coding | is_pseudo=false
# Database: Saccharomyces_cerevisiae_S288C.faa
# 0 hits found
# BLASTP 2.9.0+
# Query: EDEG_00609-t26_1-p1 | transcript=EDEG_00609-t26_1 | gene=EDEG_00609 | organism=Edhazardia_aedis_USNM_41457 | gene_product=hypothetical protein | transcript_product=hypothetical protein | location=AFBI03000007:356393-358678(-) | protein_length=761 | sequence_SO=contig | SO=protein_coding | is_pseudo=false
# Database: Saccharomyces_cerevisiae_S288C.faa
# 0 hits found
# BLASTP 2.9.0+
# Query: EDEG_00610-t26_1-p1 | transcript=EDEG_00610-t26_1 | gene=EDEG_00610 | organism=Edhazardia_aedis_USNM_41457 | gene_product=hypothetical protein | transcript_product=hypothetical protein | location=AFBI03000007:369115-369915(+) | protein_length=266 | sequence_SO=contig | SO=protein_coding | is_pseudo=false
# Database: Saccharomyces_cerevisiae_S288C.faa
# 0 hits found
# BLASTP 2.9.0+
# Query: EDEG_00611-t26_1-p1 | transcript=EDEG_00611-t26_1 | gene=EDEG_00611 | organism=Edhazardia_aedis_USNM_41457 | gene_product=hypothetical protein | transcript_product=hypothetical protein | location=AFBI03000007:391606-391929(-) | protein_length=107 | sequence_SO=contig | SO=protein_coding | is_pseudo=false
# Database: Saccharomyces_cerevisiae_S288C.faa
# 0 hits found
# BLASTP 2.9.0+
# Query: EDEG_00612-t26_1-p1 | transcript=EDEG_00612-t26_1 | gene=EDEG_00612 | organism=Edhazardia_aedis_USNM_41457 | gene_product=hypothetical protein | transcript_product=hypothetical protein | location=AFBI03000007:393056-393409(-) | protein_length=117 | sequence_SO=contig | SO=protein_coding | is_pseudo=false
# Database: Saccharomyces_cerevisiae_S288C.faa
# Fields: query acc.ver, subject acc.ver, % identity, alignment length, mismatches, gap opens, q. start, q. end, s. start, s. end, evalue, bit score
# 1 hits found
EDEG_00612-t26_1-p1	NP_012865.1	29.464	112	65	1	2	99	7	118	5.14e-15	63.9
# BLASTP 2.9.0+
# Query: EDEG_00613-t26_1-p1 | transcript=EDEG_00613-t26_1 | gene=EDEG_00613 | organism=Edhazardia_aedis_USNM_41457 | gene_product=hypothetical protein | transcript_product=hypothetical protein | location=AFBI03000007:395002-395430(-) | protein_length=142 | sequence_SO=contig | SO=protein_coding | is_pseudo=false
# Database: Saccharomyces_cerevisiae_S288C.faa
# 0 hits found
# BLASTP 2.9.0+
# Query: EDEG_00614-t26_1-p1 | transcript=EDEG_00614-t26_1 | gene=EDEG_00614 | organism=Edhazardia_aedis_USNM_41457 | gene_product=hypothetical protein | transcript_product=hypothetical protein | location=AFBI03000007:418012-422046(+) | protein_length=1344 | sequence_SO=contig | SO=protein_coding | is_pseudo=false
# Database: Saccharomyces_cerevisiae_S288C.faa
# 0 hits found
# BLASTP 2.9.0+
# Query: EDEG_00615-t26_1-p1 | transcript=EDEG_00615-t26_1 | gene=EDEG_00615 | organism=Edhazardia_aedis_USNM_41457 | gene_product=hypothetical protein | transcript_product=hypothetical protein | location=AFBI03000007:459102-459407(+) | protein_length=101 | sequence_SO=contig | SO=protein_coding | is_pseudo=false
# Database: Saccharomyces_cerevisiae_S288C.faa
# 0 hits found
# BLASTP 2.9.0+
# Query: EDEG_00616-t26_1-p1 | transcript=EDEG_00616-t26_1 | gene=EDEG_00616 | organism=Edhazardia_aedis_USNM_41457 | gene_product=hypothetical protein | transcript_product=hypothetical protein | location=AFBI03000007:466936-467310(-) | protein_length=124 | sequence_SO=contig | SO=protein_coding | is_pseudo=false
# Database: Saccharomyces_cerevisiae_S288C.faa
# 0 hits found
# BLASTP 2.9.0+
# Query: EDEG_00617-t26_1-p1 | transcript=EDEG_00617-t26_1 | gene=EDEG_00617 | organism=Edhazardia_aedis_USNM_41457 | gene_product=hypothetical protein | transcript_product=hypothetical protein | location=AFBI03000007:485970-486827(+) | protein_length=285 | sequence_SO=contig | SO=protein_coding | is_pseudo=false
# Database: Saccharomyces_cerevisiae_S288C.faa
# 0 hits found
# BLASTP 2.9.0+
# Query: EDEG_00618-t26_1-p1 | transcript=EDEG_00618-t26_1 | gene=EDEG_00618 | organism=Edhazardia_aedis_USNM_41457 | gene_product=hypothetical protein | transcript_product=hypothetical protein | location=AFBI03000007:492675-493682(-) | protein_length=335 | sequence_SO=contig | SO=protein_coding | is_pseudo=false
# Database: Saccharomyces_cerevisiae_S288C.faa
# 0 hits found
# BLASTP 2.9.0+
# Query: EDEG_00619-t26_1-p1 | transcript=EDEG_00619-t26_1 | gene=EDEG_00619 | organism=Edhazardia_aedis_USNM_41457 | gene_product=hypothetical protein | transcript_product=hypothetical protein | location=AFBI03000007:494263-495900(-) | protein_length=545 | sequence_SO=contig | SO=protein_coding | is_pseudo=false
# Database: Saccharomyces_cerevisiae_S288C.faa
# 0 hits found
# BLASTP 2.9.0+
# Query: EDEG_00620-t26_1-p1 | transcript=EDEG_00620-t26_1 | gene=EDEG_00620 | organism=Edhazardia_aedis_USNM_41457 | gene_product=hypothetical protein | transcript_product=hypothetical protein | location=AFBI03000007:508369-509043(-) | protein_length=224 | sequence_SO=contig | SO=protein_coding | is_pseudo=false
# Database: Saccharomyces_cerevisiae_S288C.faa
# Fields: query acc.ver, subject acc.ver, % identity, alignment length, mismatches, gap opens, q. start, q. end, s. start, s. end, evalue, bit score
# 4 hits found
EDEG_00620-t26_1-p1	NP_011830.1	45.026	191	100	2	25	210	57	247	2.47e-51	165
EDEG_00620-t26_1-p1	NP_013055.1	44.503	191	101	2	25	210	57	247	3.72e-51	164
EDEG_00620-t26_1-p1	NP_010073.2	37.143	70	43	1	95	163	56	125	1.88e-09	52.8
EDEG_00620-t26_1-p1	NP_010888.1	33.929	56	37	0	95	150	33	88	2.85e-07	46.2
# BLASTP 2.9.0+
# Query: EDEG_00621-t26_1-p1 | transcript=EDEG_00621-t26_1 | gene=EDEG_00621 | organism=Edhazardia_aedis_USNM_41457 | gene_product=hypothetical protein | transcript_product=hypothetical protein | location=AFBI03000007:529200-531317(-) | protein_length=705 | sequence_SO=contig | SO=protein_coding | is_pseudo=false
# Database: Saccharomyces_cerevisiae_S288C.faa
# 0 hits found
# BLASTP 2.9.0+
# Query: EDEG_00622-t26_1-p1 | transcript=EDEG_00622-t26_1 | gene=EDEG_00622 | organism=Edhazardia_aedis_USNM_41457 | gene_product=hypothetical protein | transcript_product=hypothetical protein | location=AFBI03000007:531598-531978(-) | protein_length=126 | sequence_SO=contig | SO=protein_coding | is_pseudo=false
# Database: Saccharomyces_cerevisiae_S288C.faa
# 0 hits found
# BLASTP 2.9.0+
# Query: EDEG_00623-t26_1-p1 | transcript=EDEG_00623-t26_1 | gene=EDEG_00623 | organism=Edhazardia_aedis_USNM_41457 | gene_product=hypothetical protein | transcript_product=hypothetical protein | location=AFBI03000007:532242-533108(-) | protein_length=288 | sequence_SO=contig | SO=protein_coding | is_pseudo=false
# Database: Saccharomyces_cerevisiae_S288C.faa
# 0 hits found
# BLASTP 2.9.0+
# Query: EDEG_00624-t26_1-p1 | transcript=EDEG_00624-t26_1 | gene=EDEG_00624 | organism=Edhazardia_aedis_USNM_41457 | gene_product=hypothetical protein | transcript_product=hypothetical protein | location=AFBI03000007:546810-547247(+) | protein_length=145 | sequence_SO=contig | SO=protein_coding | is_pseudo=false
# Database: Saccharomyces_cerevisiae_S288C.faa
# 0 hits found
# BLASTP 2.9.0+
# Query: EDEG_00625-t26_1-p1 | transcript=EDEG_00625-t26_1 | gene=EDEG_00625 | organism=Edhazardia_aedis_USNM_41457 | gene_product=60S ribosomal protein L7 | transcript_product=60S ribosomal protein L7 | location=AFBI03000007:563191-563934(+) | protein_length=247 | sequence_SO=contig | SO=protein_coding | is_pseudo=false
# Database: Saccharomyces_cerevisiae_S288C.faa
# Fields: query acc.ver, subject acc.ver, % identity, alignment length, mismatches, gap opens, q. start, q. end, s. start, s. end, evalue, bit score
# 3 hits found
EDEG_00625-t26_1-p1	NP_011439.1	33.333	198	123	5	50	245	53	243	3.58e-30	110
EDEG_00625-t26_1-p1	NP_015126.1	33.333	198	123	5	50	245	53	243	3.62e-30	110
EDEG_00625-t26_1-p1	NP_014396.3	32.432	148	92	4	75	217	136	280	6.41e-14	68.2
# BLASTP 2.9.0+
# Query: EDEG_00626-t26_1-p1 | transcript=EDEG_00626-t26_1 | gene=EDEG_00626 | organism=Edhazardia_aedis_USNM_41457 | gene_product=hypothetical protein | transcript_product=hypothetical protein | location=AFBI03000007:573064-574431(-) | protein_length=455 | sequence_SO=contig | SO=protein_coding | is_pseudo=false
# Database: Saccharomyces_cerevisiae_S288C.faa
# 0 hits found
# BLASTP 2.9.0+
# Query: EDEG_00627-t26_1-p1 | transcript=EDEG_00627-t26_1 | gene=EDEG_00627 | organism=Edhazardia_aedis_USNM_41457 | gene_product=hypothetical protein | transcript_product=hypothetical protein | location=AFBI03000007:584079-585002(-) | protein_length=307 | sequence_SO=contig | SO=protein_coding | is_pseudo=false
# Database: Saccharomyces_cerevisiae_S288C.faa
# 0 hits found
# BLASTP 2.9.0+
# Query: EDEG_00628-t26_1-p1 | transcript=EDEG_00628-t26_1 | gene=EDEG_00628 | organism=Edhazardia_aedis_USNM_41457 | gene_product=hypothetical protein | transcript_product=hypothetical protein | location=AFBI03000007:605640-606896(+) | protein_length=418 | sequence_SO=contig | SO=protein_coding | is_pseudo=false
# Database: Saccharomyces_cerevisiae_S288C.faa
# 0 hits found
# BLASTP 2.9.0+
# Query: EDEG_00629-t26_1-p1 | transcript=EDEG_00629-t26_1 | gene=EDEG_00629 | organism=Edhazardia_aedis_USNM_41457 | gene_product=hypothetical protein | transcript_product=hypothetical protein | location=AFBI03000007:627259-628107(-) | protein_length=282 | sequence_SO=contig | SO=protein_coding | is_pseudo=false
# Database: Saccharomyces_cerevisiae_S288C.faa
# 0 hits found
# BLASTP 2.9.0+
# Query: EDEG_00630-t26_1-p1 | transcript=EDEG_00630-t26_1 | gene=EDEG_00630 | organism=Edhazardia_aedis_USNM_41457 | gene_product=hypothetical protein | transcript_product=hypothetical protein | location=AFBI03000007:635931-636674(+) | protein_length=247 | sequence_SO=contig | SO=protein_coding | is_pseudo=false
# Database: Saccharomyces_cerevisiae_S288C.faa
# 0 hits found
# BLASTP 2.9.0+
# Query: EDEG_00631-t26_1-p1 | transcript=EDEG_00631-t26_1 | gene=EDEG_00631 | organism=Edhazardia_aedis_USNM_41457 | gene_product=hypothetical protein | transcript_product=hypothetical protein | location=AFBI03000007:654201-655394(+) | protein_length=397 | sequence_SO=contig | SO=protein_coding | is_pseudo=false
# Database: Saccharomyces_cerevisiae_S288C.faa
# 0 hits found
# BLASTP 2.9.0+
# Query: EDEG_00632-t26_1-p1 | transcript=EDEG_00632-t26_1 | gene=EDEG_00632 | organism=Edhazardia_aedis_USNM_41457 | gene_product=hypothetical protein | transcript_product=hypothetical protein | location=AFBI03000007:671127-671513(+) | protein_length=128 | sequence_SO=contig | SO=protein_coding | is_pseudo=false
# Database: Saccharomyces_cerevisiae_S288C.faa
# 0 hits found
# BLASTP 2.9.0+
# Query: EDEG_00633-t26_1-p1 | transcript=EDEG_00633-t26_1 | gene=EDEG_00633 | organism=Edhazardia_aedis_USNM_41457 | gene_product=hypothetical protein | transcript_product=hypothetical protein | location=AFBI03000007:673759-674127(-) | protein_length=122 | sequence_SO=contig | SO=protein_coding | is_pseudo=false
# Database: Saccharomyces_cerevisiae_S288C.faa
# 0 hits found
# BLASTP 2.9.0+
# Query: EDEG_00634-t26_1-p1 | transcript=EDEG_00634-t26_1 | gene=EDEG_00634 | organism=Edhazardia_aedis_USNM_41457 | gene_product=hypothetical protein | transcript_product=hypothetical protein | location=AFBI03000007:674372-674782(-) | protein_length=136 | sequence_SO=contig | SO=protein_coding | is_pseudo=false
# Database: Saccharomyces_cerevisiae_S288C.faa
# 0 hits found
# BLASTP 2.9.0+
# Query: EDEG_00635-t26_1-p1 | transcript=EDEG_00635-t26_1 | gene=EDEG_00635 | organism=Edhazardia_aedis_USNM_41457 | gene_product=hypothetical protein | transcript_product=hypothetical protein | location=AFBI03000007:704891-706324(-) | protein_length=477 | sequence_SO=contig | SO=protein_coding | is_pseudo=false
# Database: Saccharomyces_cerevisiae_S288C.faa
# 0 hits found
# BLASTP 2.9.0+
# Query: EDEG_00636-t26_1-p1 | transcript=EDEG_00636-t26_1 | gene=EDEG_00636 | organism=Edhazardia_aedis_USNM_41457 | gene_product=polyubiquitin | transcript_product=polyubiquitin | location=AFBI03000007:717293-717754(+) | protein_length=153 | sequence_SO=contig | SO=protein_coding | is_pseudo=false
# Database: Saccharomyces_cerevisiae_S288C.faa
# Fields: query acc.ver, subject acc.ver, % identity, alignment length, mismatches, gap opens, q. start, q. end, s. start, s. end, evalue, bit score
# 14 hits found
EDEG_00636-t26_1-p1	NP_013061.1	96.053	152	6	0	1	152	1	152	2.43e-101	293
EDEG_00636-t26_1-p1	NP_013061.1	96.053	152	6	0	1	152	77	228	2.43e-101	293
EDEG_00636-t26_1-p1	NP_013061.1	96.053	152	6	0	1	152	153	304	2.43e-101	293
EDEG_00636-t26_1-p1	NP_013061.1	96.053	152	6	0	1	152	229	380	2.43e-101	293
EDEG_00636-t26_1-p1	NP_013020.3	94.805	77	4	0	1	77	1	77	6.11e-49	152
EDEG_00636-t26_1-p1	NP_013020.3	96.053	76	3	0	77	152	1	76	9.67e-49	151
EDEG_00636-t26_1-p1	NP_012118.1	94.805	77	4	0	1	77	1	77	6.11e-49	152
EDEG_00636-t26_1-p1	NP_012118.1	96.053	76	3	0	77	152	1	76	9.67e-49	151
EDEG_00636-t26_1-p1	NP_013268.1	96.053	76	3	0	1	76	1	76	2.17e-48	151
EDEG_00636-t26_1-p1	NP_013268.1	96.053	76	3	0	77	152	1	76	2.17e-48	151
EDEG_00636-t26_1-p1	NP_010423.4	51.316	76	37	0	1	76	1	76	9.05e-22	81.3
EDEG_00636-t26_1-p1	NP_010423.4	51.316	76	37	0	77	152	1	76	9.05e-22	81.3
EDEG_00636-t26_1-p1	NP_014003.1	39.286	56	34	0	15	70	16	71	2.08e-06	43.9
EDEG_00636-t26_1-p1	NP_014003.1	39.286	56	34	0	91	146	16	71	2.08e-06	43.9
# BLASTP 2.9.0+
# Query: EDEG_00637-t26_1-p1 | transcript=EDEG_00637-t26_1 | gene=EDEG_00637 | organism=Edhazardia_aedis_USNM_41457 | gene_product=hypothetical protein | transcript_product=hypothetical protein | location=AFBI03000007:723732-724118(+) | protein_length=128 | sequence_SO=contig | SO=protein_coding | is_pseudo=false
# Database: Saccharomyces_cerevisiae_S288C.faa
# Fields: query acc.ver, subject acc.ver, % identity, alignment length, mismatches, gap opens, q. start, q. end, s. start, s. end, evalue, bit score
# 3 hits found
EDEG_00637-t26_1-p1	NP_014631.1	34.884	86	51	3	32	114	36	119	7.66e-07	43.1
EDEG_00637-t26_1-p1	NP_010511.3	37.288	59	37	0	58	116	57	115	4.76e-06	41.2
EDEG_00637-t26_1-p1	NP_009552.1	37.288	59	37	0	58	116	57	115	4.76e-06	41.2
# BLASTP 2.9.0+
# Query: EDEG_00638-t26_1-p1 | transcript=EDEG_00638-t26_1 | gene=EDEG_00638 | organism=Edhazardia_aedis_USNM_41457 | gene_product=hypothetical protein | transcript_product=hypothetical protein | location=AFBI03000007:726185-728596(-) | protein_length=803 | sequence_SO=contig | SO=protein_coding | is_pseudo=false
# Database: Saccharomyces_cerevisiae_S288C.faa
# 0 hits found
# BLASTP 2.9.0+
# Query: EDEG_00639-t26_1-p1 | transcript=EDEG_00639-t26_1 | gene=EDEG_00639 | organism=Edhazardia_aedis_USNM_41457 | gene_product=CMGC/MAPK protein kinase | transcript_product=CMGC/MAPK protein kinase | location=AFBI03000007:740642-741703(-) | protein_length=353 | sequence_SO=contig | SO=protein_coding | is_pseudo=false
# Database: Saccharomyces_cerevisiae_S288C.faa
# Fields: query acc.ver, subject acc.ver, % identity, alignment length, mismatches, gap opens, q. start, q. end, s. start, s. end, evalue, bit score
# 97 hits found
EDEG_00639-t26_1-p1	NP_013214.1	39.607	356	195	7	9	353	13	359	1.11e-79	248
EDEG_00639-t26_1-p1	NP_009537.1	38.571	350	192	6	12	340	6	353	1.53e-76	237
EDEG_00639-t26_1-p1	NP_011554.3	41.214	313	165	6	12	307	6	316	1.00e-75	236
EDEG_00639-t26_1-p1	NP_011895.1	38.000	350	196	7	9	341	13	358	6.71e-74	234
EDEG_00639-t26_1-p1	NP_015379.1	33.333	345	211	6	19	344	38	382	2.78e-59	194
EDEG_00639-t26_1-p1	NP_012761.1	33.234	334	206	6	25	343	29	360	1.03e-57	191
EDEG_00639-t26_1-p1	NP_015294.1	35.526	304	177	6	16	307	4	300	1.21e-53	177
EDEG_00639-t26_1-p1	NP_009718.3	34.551	301	169	9	19	304	8	295	1.83e-45	155
EDEG_00639-t26_1-p1	NP_010175.1	32.517	286	183	5	23	304	11	290	1.94e-41	145
EDEG_00639-t26_1-p1	NP_012783.1	32.727	330	190	11	25	336	189	504	5.75e-41	148
EDEG_00639-t26_1-p1	NP_013859.1	31.944	288	178	9	25	304	45	322	7.01e-41	145
EDEG_00639-t26_1-p1	NP_015487.1	29.781	366	217	12	17	350	58	415	2.02e-38	142
EDEG_00639-t26_1-p1	NP_010204.1	29.831	295	187	10	19	304	164	447	3.18e-32	124
EDEG_00639-t26_1-p1	NP_014092.1	27.551	294	192	7	25	304	41	327	4.26e-32	122
EDEG_00639-t26_1-p1	NP_014513.1	32.536	209	133	3	98	304	127	329	2.96e-31	119
EDEG_00639-t26_1-p1	NP_014704.1	28.904	301	187	9	17	304	48	334	9.94e-29	112
EDEG_00639-t26_1-p1	NP_015283.1	32.661	248	137	5	95	316	232	475	1.57e-27	111
EDEG_00639-t26_1-p1	NP_012394.1	31.915	235	141	7	14	238	364	589	4.03e-27	110
EDEG_00639-t26_1-p1	NP_010765.3	31.863	204	132	3	15	216	51	249	1.00e-25	106
EDEG_00639-t26_1-p1	NP_012429.1	26.838	272	148	5	16	238	35	304	3.17e-25	104
EDEG_00639-t26_1-p1	NP_012229.1	33.333	201	112	6	121	306	172	365	4.77e-25	102
EDEG_00639-t26_1-p1	NP_015172.1	28.758	306	165	10	25	312	204	474	7.69e-23	97.8
EDEG_00639-t26_1-p1	NP_010182.1	28.280	343	175	12	17	325	198	503	1.11e-21	94.0
EDEG_00639-t26_1-p1	NP_012796.1	30.453	243	132	8	17	232	345	577	8.34e-21	91.7
EDEG_00639-t26_1-p1	NP_014541.1	27.445	317	165	12	10	304	170	443	1.83e-20	90.9
EDEG_00639-t26_1-p1	NP_013822.1	30.144	209	128	7	17	217	342	540	2.47e-20	90.1
